URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g297700-d307577-Reviews-Puri_Santrian-Sanur_Denpasar_Bali.html,      Puri Santrian,3.023
https://www.tripadvisor.co.id/Hotel_Review-g297701-d7236782-Reviews-BeingSattvaa_Retreat_Villa-Ubud_Gianyar_Regency_Bali.html,      BeingSattvaa Retreat Villa,293.0
https://www.tripadvisor.co.id/Hotel_Review-g311298-d3989554-Reviews-The_Calmtree_Bungalows-Canggu_North_Kuta_Bali.html,      The Calmtree Bungalows,205.0
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d7314387-Reviews-Sadara_Boutique_Beach_Resort_Bali-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Sadara Boutique Beach Resort Bali,957.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d15661420-Reviews-Tejaprana_Bisma-Ubud_Gianyar_Regency_Bali.html,      Tejaprana Bisma,156.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d1456498-Reviews-W_Bali_Seminyak-Seminyak_Kuta_District_Bali.html,      W Bali - Seminyak,4.577
https://www.tripadvisor.co.id/Hotel_Review-g1599559-d3441854-Reviews-The_Lovina-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,      The Lovina,1.308
https://www.tripadvisor.co.id/Hotel_Review-g608487-d8503930-Reviews-Ini_Vie_Villa-Legian_Kuta_District_Bali.html,      Ini Vie Villa,1.141
https://www.tripadvisor.co.id/Hotel_Review-g297701-d2018544-Reviews-Royal_Kamuela_Ubud-Ubud_Gianyar_Regency_Bali.html,      Royal Kamuela Ubud,947.0
https://www.tripadvisor.co.id/Hotel_Review-g608486-d1756281-Reviews-The_Buah_Bali_Villas-Kerobokan_North_Kuta_Bali.html,      The Buah Bali Villas,169.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d550019-Reviews-Tegal_Sari-Ubud_Gianyar_Regency_Bali.html,      Tegal Sari,1.8319999999999999
https://www.tripadvisor.co.id/Hotel_Review-g608495-d3158379-Reviews-Samanvaya_Luxury_Resort_Spa_Adults_Only-Sidemen_Karangasem_Bali.html,      Samanvaya Luxury Resort & Spa - Adults Only,294.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d1550860-Reviews-Aria_Exclusive_Villas_and_Spa-Seminyak_Kuta_District_Bali.html,      Aria Exclusive Villas and Spa,466.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d20226478-Reviews-Adiwana_Bisma-Ubud_Gianyar_Regency_Bali.html,      Adiwana Bisma,152.0
https://www.tripadvisor.co.id/Hotel_Review-g297698-d7368744-Reviews-Mahogany_Hotel-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,      Mahogany Hotel,411.0
https://www.tripadvisor.co.id/Hotel_Review-g5323528-d17637290-Reviews-Shore_Amora_Canggu-Pererenan_Canggu_North_Kuta_Bali.html,      Shore Amora Canggu,265.0
https://www.tripadvisor.co.id/Hotel_Review-g1380108-d3156106-Reviews-Bombora_Surf_Camp-Pecatu_Nusa_Dua_Peninsula_Bali.html,      Bombora Surf Camp,328.0
https://www.tripadvisor.co.id/Hotel_Review-g2092500-d8555912-Reviews-Plataran_Menjangan_Resort_Spa-West_Bali_National_Park_Buleleng_Regency_Bali.html,      Plataran Menjangan Resort & Spa,271.0
https://www.tripadvisor.co.id/Hotel_Review-g297694-d3343842-Reviews-Praja_Hotel_Bali-Denpasar_Bali.html,      Praja Hotel Bali,179.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d8602188-Reviews-Royal_Samaja_Villas-Seminyak_Kuta_District_Bali.html,      Royal Samaja Villas,308.0
https://www.tripadvisor.co.id/Hotel_Review-g608478-d1176642-Reviews-Bed_Breakfast_Aquaterrace-Amed_Abang_Karangasem_Bali.html,      Bed & Breakfast Aquaterrace,253.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d6165306-Reviews-Bracha_Villas_Bali-Seminyak_Kuta_District_Bali.html,      Bracha Villas Bali,261.0
https://www.tripadvisor.co.id/Hotel_Review-g469406-d595703-Reviews-Tauch_Terminal_Resort_Tulamben_Spa-Tulamben_Bali.html,      Tauch Terminal Resort Tulamben & Spa,393.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d3973275-Reviews-Sandi_Agung_Villa-Seminyak_Kuta_District_Bali.html,      Sandi Agung Villa,280.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d18410417-Reviews-Fairfield_by_Marriott_Bali_Kuta_Sunset_Road-Kuta_Kuta_District_Bali.html,      Fairfield by Marriott Bali Kuta Sunset Road,254.0
https://www.tripadvisor.co.id/Hotel_Review-g1380108-d7905571-Reviews-De_Sapphire_Cliff_Villa-Pecatu_Nusa_Dua_Peninsula_Bali.html,      De Sapphire Cliff Villa,480.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d15708801-Reviews-Origin_Seminyak-Seminyak_Kuta_District_Bali.html,      Origin Seminyak,75.0
https://www.tripadvisor.co.id/Hotel_Review-g297698-d3911989-Reviews-VOUK_Hotel_Suites-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,      VOUK Hotel & Suites,373.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d14038512-Reviews-Artotel_Haniman_Ubud-Ubud_Gianyar_Regency_Bali.html,      Artotel Haniman Ubud,123.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d11676787-Reviews-YAN_S_HOUSE_HOTEL_BALI-Kuta_Kuta_District_Bali.html,      YAN’S HOUSE HOTEL BALI,104.0
https://www.tripadvisor.co.id/Hotel_Review-g297697-d3947950-Reviews-The_Kuta_Beach_Heritage_Hotel_Bali_Managed_by_Accor-Kuta_Kuta_District_Bali.html,      The Kuta Beach Heritage Hotel Bali - Managed by Accor,1.87
https://www.tripadvisor.co.id/Hotel_Review-g469404-d648253-Reviews-The_Seminyak_Suite_Private_Villa-Seminyak_Kuta_District_Bali.html,      The Seminyak Suite Private Villa,418.0
https://www.tripadvisor.co.id/Hotel_Review-g297700-d9792123-Reviews-Linda_Villa_Sanur-Sanur_Denpasar_Bali.html,      Linda Villa Sanur,112.0
https://www.tripadvisor.co.id/Hotel_Review-g1567365-d4413954-Reviews-Bondalem_Beach_Club-Bondalem_Tejakula_Buleleng_Regency_Bali.html,      Bondalem Beach Club,123.0
https://www.tripadvisor.co.id/Hotel_Review-g608497-d14821344-Reviews-Capella_Ubud_Bali-Tegalalang_Gianyar_Regency_Bali.html,"      Capella Ubud, Bali",180.0
https://www.tripadvisor.co.id/Hotel_Review-g297698-d572368-Reviews-Kayumanis_Nusa_Dua_Private_Villa_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,      Kayumanis Nusa Dua Private Villa & Spa,875.0
https://www.tripadvisor.co.id/Hotel_Review-g297698-d3973293-Reviews-Samabe_Bali_Suites_Villas-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,      Samabe Bali Suites & Villas,1.093
https://www.tripadvisor.co.id/Hotel_Review-g297701-d500126-Reviews-Kayumanis_Ubud_Private_Villa_Spa-Ubud_Gianyar_Regency_Bali.html,      Kayumanis Ubud Private Villa & Spa,901.0
https://www.tripadvisor.co.id/Hotel_Review-g297696-d651426-Reviews-Kayumanis_Jimbaran_Private_Estate_Spa-Jimbaran_South_Kuta_Bali.html,      Kayumanis Jimbaran Private Estate & Spa,1.041
https://www.tripadvisor.co.id/Hotel_Review-g297701-d603335-Reviews-Viceroy_Bali-Ubud_Gianyar_Regency_Bali.html,      Viceroy Bali,1.4569999999999999
https://www.tripadvisor.co.id/Hotel_Review-g297696-d17366702-Reviews-Bali_Bobo_Hostel-Jimbaran_South_Kuta_Bali.html,      Bali Bobo Hostel,46.0
https://www.tripadvisor.co.id/Hotel_Review-g312684-d737003-Reviews-Aquaria-Candidasa_Karangasem_Bali.html,      Aquaria,401.0
https://www.tripadvisor.co.id/Hotel_Review-g2092500-d1372807-Reviews-The_Menjangan-West_Bali_National_Park_Buleleng_Regency_Bali.html,      The Menjangan,974.0
https://www.tripadvisor.co.id/Hotel_Review-g312684-d2138207-Reviews-Sea_Breeze_Candidasa-Candidasa_Karangasem_Bali.html,      Sea Breeze Candidasa,783.0
https://www.tripadvisor.co.id/Hotel_Review-g297700-d325334-Reviews-Griya_Santrian-Sanur_Denpasar_Bali.html,      Griya Santrian,1.989
https://www.tripadvisor.co.id/Hotel_Review-g297701-d12083148-Reviews-The_Udaya_Resorts_Spa-Ubud_Gianyar_Regency_Bali.html,      The Udaya Resorts & Spa,1.004
https://www.tripadvisor.co.id/Hotel_Review-g297700-d10545453-Reviews-Akana_Boutique_Hotel-Sanur_Denpasar_Bali.html,      Akana Boutique Hotel,427.0
https://www.tripadvisor.co.id/Hotel_Review-g311298-d13921599-Reviews-Manca_Villa-Canggu_North_Kuta_Bali.html,      Manca Villa,140.0
https://www.tripadvisor.co.id/Hotel_Review-g297700-d11858549-Reviews-Manzelejepun_Luxury_Villa_Pavilion-Sanur_Denpasar_Bali.html,      Manzelejepun Luxury Villa & Pavilion,102.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d639773-Reviews-Ketut_s_Place_Bed_Breakfast_Ubud-Ubud_Gianyar_Regency_Bali.html,      Ketut's Place Bed & Breakfast Ubud,700.0
https://www.tripadvisor.co.id/Hotel_Review-g562690-d1197076-Reviews-Holiday_Inn_Resort_Baruna_Bali-Tuban_Kuta_Kuta_District_Bali.html,      Holiday Inn Resort Baruna Bali,1.805
https://www.tripadvisor.co.id/Hotel_Review-g608493-d10782370-Reviews-Sun_Suko_Boutique_Retreat-Pemuteran_Gerokgak_Buleleng_Regency_Bali.html,      Sun Suko Hotel,159.0
https://www.tripadvisor.co.id/Hotel_Review-g297698-d8036100-Reviews-Frangipani_Homestay-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,      Frangipani Homestay,166.0
https://www.tripadvisor.co.id/Hotel_Review-g608489-d307592-Reviews-Amankila-Manggis_Bali.html,      Amankila,537.0
https://www.tripadvisor.co.id/Hotel_Review-g608486-d6848451-Reviews-The_Santai-Kerobokan_North_Kuta_Bali.html,      The Santai,299.0
https://www.tripadvisor.co.id/Hotel_Review-g469404-d775865-Reviews-Serene_Villas-Seminyak_Kuta_District_Bali.html,      Serene Villas,671.0
https://www.tripadvisor.co.id/Hotel_Review-g1380108-d1846942-Reviews-The_edge-Pecatu_Nusa_Dua_Peninsula_Bali.html,      The edge,341.0
https://www.tripadvisor.co.id/Hotel_Review-g312684-d1447347-Reviews-Temple_Cafe_Seaside_Cottages-Candidasa_Karangasem_Bali.html,      Temple Cafe & Seaside Cottages,233.0
https://www.tripadvisor.co.id/Hotel_Review-g297701-d308405-Reviews-Bali_Spirit_Hotel_and_Spa-Ubud_Gianyar_Regency_Bali.html,      Bali Spirit Hotel and Spa,520.0
https://www.tripadvisor.co.id/Hotel_Review-g312684-d2194607-Reviews-Rossa_Garden_Hotel_ex_Villarossa-Candidasa_Karangasem_Bali.html,      Villarossa,110.0
https://www.tripadvisor.co.id/Hotel_Review-g15573114-d13222007-Reviews-Nau_Villa_Ubud-Sebatu_Tegalalang_Gianyar_Regency_Bali.html,      Nau Villa Ubud,251.0
https://www.tripadvisor.co.id/Hotel_Review-g1599559-d13567349-Reviews-Brits_Resort_Lovina_Bali-Lovina_Beach_Buleleng_District_Buleleng_Regency_Bali.html,      Brits Resort Lovina Bali,64.0
https://www.tripadvisor.co.id/Hotel_Review-g1465999-d308406-Reviews-Grand_Mirage_Resort_Thalasso_Spa_Bali-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,      Grand Mirage Resort & Thalasso Spa - Bali,5.347
https://www.tripadvisor.co.id/Hotel_Review-g3382248-d2244626-Reviews-Relax_Bali_Dive_SPA_Resort-Kubu_Bali.html,      Relax Bali Dive & SPA Resort,148.0
