URL,Title,Count_Review
https://www.tripadvisor.co.id/Hotel_Review-g5074492-d1595347-Reviews-Hotel_Tiger-Depok_Sleman_District_Yogyakarta_Region_Java.html,      Hotel Tiger,2
https://www.tripadvisor.co.id/Hotel_Review-g2304080-d8587667-Reviews-Cornel_Homestay-Sleman_Sleman_District_Yogyakarta_Region_Java.html,      Cornel Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g4475689-d12284096-Reviews-Sewu_Padi-Pakem_Yogyakarta_Region_Java.html,      Sewu Padi,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8631364-Reviews-Godha_Kostel_Kusuma-Yogyakarta_Region_Java.html,      Godha Kostel Kusuma,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d10995265-Reviews-Belfa_Guest_House-Yogyakarta_Region_Java.html,      Belfa Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3158224-Reviews-OYO_1059_Roemah_Oma_Guest_House-Yogyakarta_Region_Java.html,      OYO 1059 Roemah Oma Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8408480-Reviews-Hotel_Pusaka-Yogyakarta_Region_Java.html,      Hotel Pusaka,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3396403-Reviews-Wisma_Gadjah_Mada-Yogyakarta_Region_Java.html,      Wisma Gadjah Mada,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3473805-Reviews-Puri_Ganesha_Hotel_and_Restaurant-Yogyakarta_Region_Java.html,      Puri Ganesha Hotel and Restaurant,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11776453-Reviews-Anda_Losmen-Yogyakarta_Region_Java.html,      Anda Losmen,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1652404-Reviews-Edotel-Yogyakarta_Region_Java.html,      Edotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3523904-Reviews-Bukit_Surya_Village-Yogyakarta_Region_Java.html,      Bukit Surya Village,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11680172-Reviews-D_java-Yogyakarta_Region_Java.html,      D'java,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13397703-Reviews-Penak_Malioboro_Hostel-Yogyakarta_Region_Java.html,      Penak Malioboro Hostel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13219979-Reviews-OYO_2987_Homey_Guest_House-Yogyakarta_Region_Java.html,      OYO 2987 Homey Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d8468393-Reviews-The_Java_Resort-Yogyakarta_Region_Java.html,      The Java Resort,2
https://www.tripadvisor.co.id/Hotel_Review-g3916131-d7217636-Reviews-Villa_Lavender_Yogyakarta-Ngaglik_Sleman_District_Yogyakarta_Region_Java.html,      Villa Lavender Yogyakarta,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d13443772-Reviews-Napinap_Homestay-Yogyakarta_Region_Java.html,      Napinap Homestay,2
https://www.tripadvisor.co.id/Hotel_Review-g4020035-d10781078-Reviews-Absari_Syariah-Kasihan_Yogyakarta_Region_Java.html,      Absari Syariah,2
https://www.tripadvisor.co.id/Hotel_Review-g12828606-d17432204-Reviews-W_House_Syariah-Gamping_Sleman_District_Yogyakarta_Region_Java.html,      W House Syariah,2
https://www.tripadvisor.co.id/Hotel_Review-g14782503-d16707109-Reviews-Omah_Konco_Yogyakarta-Yogyakarta_Yogyakarta_Region_Java.html,      Omah Konco Yogyakarta,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11954683-Reviews-Hotel_Orchid_Wonosari-Yogyakarta_Region_Java.html,      Hotel Orchid Wonosari,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12257515-Reviews-Rumahku_Guest_House-Yogyakarta_Region_Java.html,      Rumahku Guest House,2
https://www.tripadvisor.co.id/Hotel_Review-g4283430-d12224561-Reviews-Tanjung_Homey-Sewon_Yogyakarta_Region_Java.html,      Tanjung Homey,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12151333-Reviews-Ndalem_Suwarno-Yogyakarta_Region_Java.html,      Ndalem Suwarno,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d4839982-Reviews-D_Paragon_Kaliurang-Yogyakarta_Region_Java.html,      D'Paragon Kaliurang,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d6823059-Reviews-Omah_Rojo-Yogyakarta_Region_Java.html,      Omah Rojo,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3746635-Reviews-Amelia_Hotel-Yogyakarta_Region_Java.html,      Amelia Hotel,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3396390-Reviews-Losmen_Nuri-Yogyakarta_Region_Java.html,      Losmen Nuri,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3524073-Reviews-Hotel_Santalum-Yogyakarta_Region_Java.html,      Hotel Santalum,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d3315457-Reviews-Hotel_Limaran_3-Yogyakarta_Region_Java.html,      Hotel Limaran 3,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d1221101-Reviews-Hotel_Vidi_3-Yogyakarta_Region_Java.html,      Hotel Vidi 3,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d11678227-Reviews-Giriarta_Guesthouse_Jogja-Yogyakarta_Region_Java.html,      Giriarta Guesthouse Jogja,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d12219115-Reviews-The_Green_House-Yogyakarta_Region_Java.html,      The Green House,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d6443346-Reviews-Yogyakarta_Backpacker_2_At_Raffles_City_Center-Yogyakarta_Region_Java.html,      Yogyakarta Backpacker 2 At Raffles City Center,2
https://www.tripadvisor.co.id/Hotel_Review-g294230-d6557806-Reviews-Dparagon_Duksina_Hotel-Yogyakarta_Region_Java.html,      Dparagon Duksina Hotel,2
